ts,server,online,count
1782432257,TechMines,1,73
1782432257,Altarly,1,10
1782432257,CreakGens,1,35
1782432257,DovyGens,1,0
1782432362,AltarExtra,1,46
1782432362,TechMines,1,70
1782432362,Altarly,1,10
1782432362,CreakGens,1,36
1782432362,DovyGens,1,0
1782432373,AltarExtra,1,47
1782432373,TechMines,1,69
1782432373,Altarly,1,9
1782432373,CreakGens,1,37
1782432373,DovyGens,1,0
1782432492,AltarExtra,1,46
1782432492,TechMines,1,70
1782432492,Altarly,1,9
1782432492,CreakGens,1,36
1782432492,DovyGens,1,0
1782432621,AltarExtra,1,42
1782432621,TechMines,1,68
1782432621,Altarly,1,9
1782432621,CreakGens,1,32
1782432621,DovyGens,1,0
1782432731,AltarExtra,1,43
1782432731,TechMines,1,66
1782432731,Altarly,1,9
1782432731,CreakGens,1,0
1782432731,DovyGens,1,0
1782432859,AltarExtra,1,43
1782432859,TechMines,1,68
1782432859,Altarly,1,9
1782432859,CreakGens,1,12
1782432859,DovyGens,1,0
1782432972,AltarExtra,1,43
1782432972,TechMines,1,67
1782432972,Altarly,1,7
1782432972,CreakGens,1,15
1782432972,DovyGens,1,0
1782433098,AltarExtra,1,43
1782433098,TechMines,1,68
1782433098,Altarly,1,8
1782433098,CreakGens,1,18
1782433098,DovyGens,1,0
1782433216,AltarExtra,1,44
1782433216,TechMines,1,71
1782433216,Altarly,1,9
1782433216,CreakGens,1,23
1782433216,DovyGens,1,0
1782433331,AltarExtra,1,42
1782433331,TechMines,1,69
1782433331,Altarly,1,8
1782433331,CreakGens,1,25
1782433331,DovyGens,1,0
1782433452,AltarExtra,1,40
1782433452,TechMines,1,69
1782433452,Altarly,1,15
1782433452,CreakGens,1,24
1782433452,DovyGens,1,0
1782433575,AltarExtra,1,40
1782433575,TechMines,1,69
1782433575,Altarly,1,15
1782433575,CreakGens,1,24
1782433575,DovyGens,1,0
1782433694,AltarExtra,1,41
1782433694,TechMines,1,68
1782433694,Altarly,1,16
1782433694,CreakGens,1,25
1782433694,DovyGens,1,0
1782433819,AltarExtra,1,44
1782433819,TechMines,1,70
1782433819,Altarly,1,13
1782433819,CreakGens,1,26
1782433819,DovyGens,1,0
1782433934,AltarExtra,1,45
1782433934,TechMines,1,70
1782433934,Altarly,1,17
1782433934,CreakGens,1,27
1782433934,DovyGens,1,0
1782434053,AltarExtra,1,46
1782434053,TechMines,1,70
1782434053,Altarly,1,18
1782434053,CreakGens,1,29
1782434053,DovyGens,1,0
1782434172,AltarExtra,1,44
1782434172,TechMines,1,70
1782434172,Altarly,1,9
1782434172,CreakGens,1,27
1782434172,DovyGens,1,0
1782434291,AltarExtra,1,45
1782434291,TechMines,1,73
1782434291,Altarly,1,9
1782434291,CreakGens,1,25
1782434291,DovyGens,1,0
1782434416,AltarExtra,1,42
1782434416,TechMines,1,72
1782434416,Altarly,1,10
1782434416,CreakGens,1,26
1782434416,DovyGens,1,0
1782434535,AltarExtra,1,41
1782434535,TechMines,1,76
1782434535,Altarly,1,10
1782434535,CreakGens,1,32
1782434535,DovyGens,1,0
1782434657,AltarExtra,1,42
1782434657,TechMines,1,76
1782434657,Altarly,1,10
1782434657,CreakGens,1,32
1782434657,DovyGens,1,0
1782434774,AltarExtra,1,41
1782434774,TechMines,1,76
1782434774,Altarly,1,11
1782434774,CreakGens,1,33
1782434774,DovyGens,1,0
1782434893,AltarExtra,1,40
1782434893,TechMines,1,75
1782434893,Altarly,1,11
1782434893,CreakGens,1,36
1782434893,DovyGens,1,0
1782435015,AltarExtra,1,39
1782435015,TechMines,1,75
1782435015,Altarly,1,11
1782435015,CreakGens,1,34
1782435015,DovyGens,1,0
1782435133,AltarExtra,1,40
1782435133,TechMines,1,77
1782435133,Altarly,1,8
1782435133,CreakGens,1,33
1782435133,DovyGens,1,0
1782435251,AltarExtra,1,38
1782435251,TechMines,1,79
1782435251,Altarly,1,8
1782435251,CreakGens,1,34
1782435251,DovyGens,1,0
1782435373,AltarExtra,1,38
1782435373,TechMines,1,77
1782435373,Altarly,1,8
1782435373,CreakGens,1,34
1782435373,DovyGens,1,0
1782435493,AltarExtra,1,41
1782435493,TechMines,1,78
1782435493,Altarly,1,9
1782435493,CreakGens,1,34
1782435493,DovyGens,1,0
1782435620,AltarExtra,1,39
1782435620,TechMines,1,76
1782435620,Altarly,1,8
1782435620,CreakGens,1,35
1782435620,DovyGens,1,0
1782435731,AltarExtra,1,39
1782435731,TechMines,1,76
1782435731,Altarly,1,7
1782435731,CreakGens,1,33
1782435731,DovyGens,1,0
1782435855,AltarExtra,1,42
1782435855,TechMines,1,77
1782435855,Altarly,1,6
1782435855,CreakGens,1,36
1782435855,DovyGens,1,0
1782435972,AltarExtra,1,44
1782435972,TechMines,1,76
1782435972,Altarly,1,6
1782435972,CreakGens,1,35
1782435972,DovyGens,1,0
1782436093,AltarExtra,1,42
1782436093,TechMines,1,75
1782436093,Altarly,1,5
1782436093,CreakGens,1,35
1782436093,DovyGens,1,0
1782436217,AltarExtra,1,42
1782436217,TechMines,1,76
1782436217,Altarly,1,8
1782436217,CreakGens,1,34
1782436217,DovyGens,1,0
1782436334,AltarExtra,1,43
1782436334,TechMines,1,77
1782436334,Altarly,1,9
1782436334,CreakGens,1,33
1782436334,DovyGens,1,0
1782436451,AltarExtra,1,46
1782436451,TechMines,1,78
1782436451,Altarly,1,8
1782436451,CreakGens,1,31
1782436451,DovyGens,1,0
1782436577,AltarExtra,1,46
1782436577,TechMines,1,77
1782436577,Altarly,1,10
1782436577,CreakGens,1,36
1782436577,DovyGens,1,0
1782436693,AltarExtra,1,46
1782436693,TechMines,1,76
1782436693,Altarly,1,10
1782436693,CreakGens,1,37
1782436693,DovyGens,1,0
1782436814,AltarExtra,1,48
1782436814,TechMines,1,76
1782436814,Altarly,1,11
1782436814,CreakGens,1,40
1782436814,DovyGens,1,0
1782436936,AltarExtra,1,47
1782436936,TechMines,1,73
1782436936,Altarly,1,11
1782436936,CreakGens,1,40
1782436936,DovyGens,1,0
1782437051,AltarExtra,1,46
1782437051,TechMines,1,73
1782437051,Altarly,1,10
1782437051,CreakGens,1,37
1782437051,DovyGens,1,0
1782437173,AltarExtra,1,46
1782437173,TechMines,1,74
1782437173,Altarly,1,9
1782437173,CreakGens,1,34
1782437173,DovyGens,1,0
1782437292,AltarExtra,1,49
1782437292,TechMines,1,76
1782437292,Altarly,1,9
1782437292,CreakGens,1,35
1782437292,DovyGens,1,0
1782437419,AltarExtra,1,49
1782437419,TechMines,1,75
1782437419,Altarly,1,11
1782437419,CreakGens,1,37
1782437419,DovyGens,1,0
1782437531,AltarExtra,1,49
1782437531,TechMines,1,76
1782437531,Altarly,1,12
1782437531,CreakGens,1,37
1782437531,DovyGens,1,0
1782437655,AltarExtra,1,50
1782437655,TechMines,1,76
1782437655,Altarly,1,11
1782437655,CreakGens,1,36
1782437655,DovyGens,1,0
1782437772,AltarExtra,1,48
1782437772,TechMines,1,76
1782437772,Altarly,1,12
1782437772,CreakGens,1,33
1782437772,DovyGens,1,0
1782437894,AltarExtra,1,48
1782437894,TechMines,1,78
1782437894,Altarly,1,12
1782437894,CreakGens,1,35
1782437894,DovyGens,1,0
1782438017,AltarExtra,1,48
1782438017,TechMines,1,79
1782438017,Altarly,1,12
1782438017,CreakGens,1,35
1782438017,DovyGens,1,0
1782438131,AltarExtra,1,47
1782438131,TechMines,1,83
1782438131,Altarly,1,12
1782438131,CreakGens,1,37
1782438131,DovyGens,1,0
1782438250,AltarExtra,1,47
1782438250,TechMines,1,82
1782438250,Altarly,1,14
1782438250,CreakGens,1,36
1782438250,DovyGens,1,0
1782438371,AltarExtra,1,42
1782438371,TechMines,1,82
1782438371,Altarly,1,14
1782438371,CreakGens,1,34
1782438371,DovyGens,1,0
1782438490,AltarExtra,1,45
1782438490,TechMines,1,83
1782438490,Altarly,1,16
1782438490,CreakGens,1,33
1782438490,DovyGens,1,0
1782438616,AltarExtra,1,48
1782438616,TechMines,1,85
1782438616,Altarly,1,14
1782438616,CreakGens,1,34
1782438616,DovyGens,1,0
1782438731,AltarExtra,1,47
1782438731,TechMines,1,85
1782438731,Altarly,1,14
1782438731,CreakGens,1,34
1782438731,DovyGens,1,0
1782438853,AltarExtra,1,49
1782438853,TechMines,1,84
1782438853,Altarly,1,11
1782438853,CreakGens,1,35
1782438853,DovyGens,1,0
1782438972,AltarExtra,1,54
1782438972,TechMines,1,83
1782438972,Altarly,1,11
1782438972,CreakGens,1,33
1782438972,DovyGens,1,0
1782439091,AltarExtra,1,56
1782439091,TechMines,1,87
1782439091,Altarly,1,9
1782439091,CreakGens,1,35
1782439091,DovyGens,1,0
1782439221,AltarExtra,1,56
1782439221,TechMines,1,85
1782439221,Altarly,1,9
1782439221,CreakGens,1,36
1782439221,DovyGens,1,0
1782439333,AltarExtra,1,57
1782439333,TechMines,1,84
1782439333,Altarly,1,10
1782439333,CreakGens,1,34
1782439333,DovyGens,1,0
1782439455,AltarExtra,1,54
1782439455,TechMines,1,84
1782439455,Altarly,1,10
1782439455,CreakGens,1,36
1782439455,DovyGens,1,0
1782439572,AltarExtra,1,57
1782439572,TechMines,1,82
1782439572,Altarly,1,9
1782439572,CreakGens,1,38
1782439572,DovyGens,1,0
1782439693,AltarExtra,1,58
1782439693,TechMines,1,83
1782439693,Altarly,1,8
1782439693,CreakGens,1,38
1782439693,DovyGens,1,0
1782439816,AltarExtra,1,61
1782439816,TechMines,1,80
1782439816,Altarly,1,9
1782439816,CreakGens,1,39
1782439816,DovyGens,1,0
1782439931,AltarExtra,1,59
1782439931,TechMines,1,82
1782439931,Altarly,1,6
1782439931,CreakGens,1,41
1782439931,DovyGens,1,0
1782440052,AltarExtra,1,57
1782440052,TechMines,1,80
1782440052,Altarly,1,6
1782440052,CreakGens,1,40
1782440052,DovyGens,1,0
1782440172,AltarExtra,1,57
1782440172,TechMines,1,79
1782440172,Altarly,1,6
1782440172,CreakGens,1,39
1782440172,DovyGens,1,0
1782440291,AltarExtra,1,57
1782440291,TechMines,1,78
1782440291,Altarly,1,6
1782440291,CreakGens,1,38
1782440291,DovyGens,1,0
1782440416,AltarExtra,1,53
1782440416,TechMines,1,79
1782440416,Altarly,1,6
1782440416,CreakGens,1,38
1782440416,DovyGens,1,0
1782440533,AltarExtra,1,51
1782440533,TechMines,1,78
1782440533,Altarly,1,7
1782440533,CreakGens,1,38
1782440533,DovyGens,1,0
1782440656,AltarExtra,1,51
1782440656,TechMines,1,79
1782440656,Altarly,1,7
1782440656,CreakGens,1,42
1782440656,DovyGens,1,0
1782440773,AltarExtra,1,47
1782440773,TechMines,1,80
1782440773,Altarly,1,7
1782440773,CreakGens,1,41
1782440773,DovyGens,1,0
1782440891,AltarExtra,1,45
1782440891,TechMines,1,81
1782440891,Altarly,1,7
1782440891,CreakGens,1,41
1782440891,DovyGens,1,0
1782441016,AltarExtra,1,34
1782441016,TechMines,1,53
1782441016,Altarly,1,3
1782441016,CreakGens,1,28
1782441016,DovyGens,1,0
1782441136,AltarExtra,1,33
1782441136,TechMines,1,56
1782441136,Altarly,1,4
1782441136,CreakGens,1,27
1782441136,DovyGens,1,0
1782441252,AltarExtra,1,35
1782441252,TechMines,1,57
1782441252,Altarly,1,6
1782441252,CreakGens,1,29
1782441252,DovyGens,1,0
1782441371,AltarExtra,1,36
1782441371,TechMines,1,57
1782441371,Altarly,1,7
1782441371,CreakGens,1,34
1782441371,DovyGens,1,0
1782441495,AltarExtra,1,36
1782441495,TechMines,1,58
1782441495,Altarly,1,6
1782441495,CreakGens,1,32
1782441495,DovyGens,1,0
1782441619,AltarExtra,1,38
1782441619,TechMines,1,56
1782441619,Altarly,1,6
1782441619,CreakGens,1,30
1782441619,DovyGens,1,0
1782441733,AltarExtra,1,36
1782441733,TechMines,1,56
1782441733,Altarly,1,7
1782441733,CreakGens,1,26
1782441733,DovyGens,1,0
1782441853,AltarExtra,1,34
1782441853,TechMines,1,53
1782441853,Altarly,1,5
1782441853,CreakGens,1,23
1782441853,DovyGens,1,0
1782441975,AltarExtra,1,32
1782441975,TechMines,1,52
1782441975,Altarly,1,5
1782441975,CreakGens,1,21
1782441975,DovyGens,1,0
1782442094,AltarExtra,1,33
1782442094,TechMines,1,54
1782442094,Altarly,1,4
1782442094,CreakGens,1,23
1782442094,DovyGens,1,0
1782442215,AltarExtra,1,32
1782442215,TechMines,1,54
1782442215,Altarly,1,6
1782442215,CreakGens,1,22
1782442215,DovyGens,1,0
1782442334,AltarExtra,1,33
1782442334,TechMines,1,55
1782442334,Altarly,1,7
1782442334,CreakGens,1,24
1782442334,DovyGens,1,0
1782442452,AltarExtra,1,36
1782442452,TechMines,1,53
1782442452,Altarly,1,9
1782442452,CreakGens,1,24
1782442452,DovyGens,1,0
1782442572,AltarExtra,1,37
1782442572,TechMines,1,52
1782442572,Altarly,1,7
1782442572,CreakGens,1,23
1782442572,DovyGens,1,0
1782442693,AltarExtra,1,37
1782442693,TechMines,1,52
1782442693,Altarly,1,6
1782442693,CreakGens,1,23
1782442693,DovyGens,1,0
1782442820,AltarExtra,1,35
1782442820,TechMines,1,53
1782442820,Altarly,1,5
1782442820,CreakGens,1,26
1782442820,DovyGens,1,0
1782442936,AltarExtra,1,36
1782442936,TechMines,1,54
1782442936,Altarly,1,4
1782442936,CreakGens,1,26
1782442936,DovyGens,1,0
1782443052,AltarExtra,1,37
1782443052,TechMines,1,52
1782443052,Altarly,1,3
1782443052,CreakGens,1,25
1782443052,DovyGens,1,0
1782443175,AltarExtra,1,36
1782443175,TechMines,1,50
1782443175,Altarly,1,3
1782443175,CreakGens,1,25
1782443175,DovyGens,1,0
1782443292,AltarExtra,1,34
1782443292,TechMines,1,50
1782443292,Altarly,1,3
1782443292,CreakGens,1,25
1782443292,DovyGens,1,0
1782443416,AltarExtra,1,37
1782443416,TechMines,1,50
1782443416,Altarly,1,3
1782443416,CreakGens,1,25
1782443416,DovyGens,1,0
1782443537,AltarExtra,1,40
1782443537,TechMines,1,48
1782443537,Altarly,1,3
1782443537,CreakGens,1,26
1782443537,DovyGens,1,0
1782443654,AltarExtra,1,41
1782443654,TechMines,1,45
1782443654,Altarly,1,3
1782443654,CreakGens,1,24
1782443654,DovyGens,1,0
1782443781,AltarExtra,1,38
1782443781,TechMines,1,45
1782443781,Altarly,1,3
1782443781,CreakGens,1,24
1782443781,DovyGens,1,0
1782443898,AltarExtra,1,40
1782443898,TechMines,1,45
1782443898,Altarly,1,3
1782443898,CreakGens,1,25
1782443898,DovyGens,1,0
1782444019,AltarExtra,1,41
1782444019,TechMines,1,47
1782444019,Altarly,1,5
1782444019,CreakGens,1,28
1782444019,DovyGens,1,0
1782444132,AltarExtra,1,40
1782444132,TechMines,1,45
1782444132,Altarly,1,5
1782444132,CreakGens,1,25
1782444132,DovyGens,1,0
1782444252,AltarExtra,1,40
1782444252,TechMines,1,45
1782444252,Altarly,1,3
1782444252,CreakGens,1,24
1782444252,DovyGens,1,0
1782444374,AltarExtra,1,41
1782444374,TechMines,1,46
1782444374,Altarly,1,5
1782444374,CreakGens,1,22
1782444374,DovyGens,1,0
1782444494,AltarExtra,1,42
1782444494,TechMines,1,48
1782444494,Altarly,1,5
1782444494,CreakGens,1,25
1782444494,DovyGens,1,0
1782444616,AltarExtra,1,42
1782444616,TechMines,1,50
1782444616,Altarly,1,5
1782444616,CreakGens,1,22
1782444616,DovyGens,1,0
1782444730,AltarExtra,1,40
1782444730,TechMines,1,48
1782444730,Altarly,1,7
1782444730,CreakGens,1,23
1782444730,DovyGens,1,0
1782444854,AltarExtra,1,39
1782444854,TechMines,1,47
1782444854,Altarly,1,7
1782444854,CreakGens,1,25
1782444854,DovyGens,1,0
1782444971,AltarExtra,1,41
1782444971,TechMines,1,44
1782444971,Altarly,1,6
1782444971,CreakGens,1,31
1782444971,DovyGens,1,0
1782445093,AltarExtra,1,40
1782445093,TechMines,1,42
1782445093,Altarly,1,6
1782445093,CreakGens,1,34
1782445093,DovyGens,1,0
1782445218,AltarExtra,1,41
1782445218,TechMines,1,43
1782445218,Altarly,1,5
1782445218,CreakGens,1,33
1782445218,DovyGens,1,0
1782445332,AltarExtra,1,40
1782445332,TechMines,1,45
1782445332,Altarly,1,6
1782445332,CreakGens,1,36
1782445332,DovyGens,1,0
1782445453,AltarExtra,1,43
1782445453,TechMines,1,45
1782445453,Altarly,1,6
1782445453,CreakGens,1,38
1782445453,DovyGens,1,0
1782445575,AltarExtra,1,44
1782445575,TechMines,1,44
1782445575,Altarly,1,6
1782445575,CreakGens,1,37
1782445575,DovyGens,1,0
1782445694,AltarExtra,1,47
1782445694,TechMines,1,45
1782445694,Altarly,1,3
1782445694,CreakGens,1,36
1782445694,DovyGens,1,0
1782445814,AltarExtra,1,47
1782445814,TechMines,1,47
1782445814,Altarly,1,3
1782445814,CreakGens,1,37
1782445814,DovyGens,1,0
1782445931,AltarExtra,1,47
1782445931,TechMines,1,50
1782445931,Altarly,1,3
1782445931,CreakGens,1,37
1782445931,DovyGens,1,0
1782446052,AltarExtra,1,47
1782446052,TechMines,1,50
1782446052,Altarly,1,3
1782446052,CreakGens,1,38
1782446052,DovyGens,1,0
1782446171,AltarExtra,1,48
1782446171,TechMines,1,51
1782446171,Altarly,1,3
1782446171,CreakGens,1,35
1782446171,DovyGens,1,0
1782446292,AltarExtra,1,49
1782446292,TechMines,1,52
1782446292,Altarly,1,3
1782446292,CreakGens,1,34
1782446292,DovyGens,1,0
1782446419,AltarExtra,1,50
1782446419,TechMines,1,53
1782446419,Altarly,1,4
1782446419,CreakGens,1,36
1782446419,DovyGens,1,0
1782446533,AltarExtra,1,51
1782446533,TechMines,0,0
1782446533,Altarly,1,4
1782446533,CreakGens,1,39
1782446533,DovyGens,1,0
1782446653,AltarExtra,1,51
1782446653,TechMines,0,0
1782446653,Altarly,1,4
1782446653,CreakGens,1,40
1782446653,DovyGens,1,0
1782446771,AltarExtra,1,49
1782446771,TechMines,0,0
1782446771,Altarly,1,4
1782446771,CreakGens,1,40
1782446771,DovyGens,1,0
1782446896,AltarExtra,1,49
1782446896,TechMines,0,0
1782446896,Altarly,1,4
1782446896,CreakGens,1,42
1782446896,DovyGens,1,0
1782447016,AltarExtra,1,49
1782447016,TechMines,0,0
1782447016,Altarly,1,5
1782447016,CreakGens,1,40
1782447016,DovyGens,1,0
1782447133,AltarExtra,1,53
1782447133,TechMines,0,0
1782447133,Altarly,1,4
1782447133,CreakGens,1,42
1782447133,DovyGens,1,0
1782447254,AltarExtra,1,47
1782447254,TechMines,0,0
1782447254,Altarly,1,3
1782447254,CreakGens,1,41
1782447254,DovyGens,1,0
1782447375,AltarExtra,1,49
1782447375,TechMines,0,0
1782447375,Altarly,1,3
1782447375,CreakGens,1,40
1782447375,DovyGens,1,0
1782447494,AltarExtra,1,48
1782447494,TechMines,0,0
1782447494,Altarly,1,4
1782447494,CreakGens,1,42
1782447494,DovyGens,1,0
1782447614,AltarExtra,1,48
1782447614,TechMines,0,0
1782447614,Altarly,1,4
1782447614,CreakGens,1,41
1782447614,DovyGens,1,0
1782447733,AltarExtra,1,47
1782447733,TechMines,0,0
1782447733,Altarly,1,4
1782447733,CreakGens,1,42
1782447733,DovyGens,1,0
1782447852,AltarExtra,1,46
1782447852,TechMines,0,0
1782447852,Altarly,1,4
1782447852,CreakGens,1,43
1782447852,DovyGens,1,0
1782447971,AltarExtra,1,50
1782447971,TechMines,0,0
1782447971,Altarly,1,5
1782447971,CreakGens,1,44
1782447971,DovyGens,1,0
1782448094,AltarExtra,1,45
1782448094,TechMines,0,0
1782448094,Altarly,1,6
1782448094,CreakGens,1,43
1782448094,DovyGens,1,0
1782448217,AltarExtra,1,45
1782448217,TechMines,0,0
1782448217,Altarly,1,5
1782448217,CreakGens,1,41
1782448217,DovyGens,1,0
1782448335,AltarExtra,1,44
1782448335,TechMines,0,0
1782448335,Altarly,1,5
1782448335,CreakGens,1,42
1782448335,DovyGens,1,0
1782448455,AltarExtra,1,42
1782448455,TechMines,0,0
1782448455,Altarly,1,6
1782448455,CreakGens,1,42
1782448455,DovyGens,1,0
1782448574,AltarExtra,1,43
1782448574,TechMines,0,0
1782448574,Altarly,1,5
1782448574,CreakGens,1,42
1782448574,DovyGens,1,0
1782448694,AltarExtra,1,44
1782448694,TechMines,0,0
1782448694,Altarly,1,6
1782448694,CreakGens,1,37
1782448694,DovyGens,1,0
1782448718,AltarExtra,1,43
1782448718,TechMines,0,0
1782448718,Altarly,1,6
1782448718,CreakGens,1,36
1782448718,DovyGens,1,0
1782448816,AltarExtra,1,44
1782448816,TechMines,0,0
1782448816,Altarly,1,7
1782448816,CreakGens,1,34
1782448816,DovyGens,1,0
1782448931,AltarExtra,1,47
1782448931,TechMines,0,0
1782448931,Altarly,1,7
1782448931,CreakGens,1,31
1782448931,DovyGens,1,0
1782449053,AltarExtra,1,45
1782449053,TechMines,0,0
1782449053,Altarly,1,6
1782449053,CreakGens,1,28
1782449053,DovyGens,1,0
1782449170,AltarExtra,1,43
1782449170,TechMines,0,0
1782449170,Altarly,1,6
1782449170,CreakGens,1,28
1782449170,DovyGens,1,0
1782449295,AltarExtra,1,41
1782449295,TechMines,0,0
1782449295,Altarly,1,6
1782449295,CreakGens,1,28
1782449295,DovyGens,1,0
1782449418,AltarExtra,1,31
1782449418,TechMines,0,0
1782449418,Altarly,1,1
1782449418,CreakGens,1,23
1782449418,DovyGens,1,0
1782449532,AltarExtra,1,28
1782449532,TechMines,0,0
1782449532,Altarly,1,1
1782449532,CreakGens,1,25
1782449532,DovyGens,1,0
1782449653,AltarExtra,1,26
1782449653,TechMines,0,0
1782449653,Altarly,1,1
1782449653,CreakGens,1,24
1782449653,DovyGens,1,0
1782449774,AltarExtra,1,25
1782449774,TechMines,0,0
1782449774,Altarly,1,3
1782449774,CreakGens,1,22
1782449774,DovyGens,1,0
1782449899,AltarExtra,1,22
1782449899,TechMines,0,0
1782449899,Altarly,1,3
1782449899,CreakGens,1,21
1782449899,DovyGens,1,0
1782450018,AltarExtra,1,21
1782450018,TechMines,0,0
1782450018,Altarly,1,3
1782450018,CreakGens,1,17
1782450018,DovyGens,1,0
1782450136,AltarExtra,1,20
1782450136,TechMines,0,0
1782450136,Altarly,1,4
1782450136,CreakGens,1,18
1782450136,DovyGens,1,0
1782450259,AltarExtra,1,22
1782450259,TechMines,0,0
1782450259,Altarly,1,4
1782450259,CreakGens,1,16
1782450259,DovyGens,1,0
1782450376,AltarExtra,1,26
1782450376,TechMines,0,0
